#{"t_start": 1781379320.56771, "env_id": "CarRacing-v3"}
r,l,t
375.460123,1000,25111.273065
787.719298,1000,25147.628318
743.881857,1000,25184.170212
783.959044,1000,25219.913841
582.758621,1000,25257.25525
851.672862,1000,25294.015635
845.762712,1000,25403.643441
888.636364,1000,25439.652861
593.48659,1000,25474.394731
874.110032,1000,25509.959143
892.592593,1000,25545.473235
793.548387,1000,25580.679183
864.630225,1000,25686.467185
696.296296,1000,25721.805713
870.711297,1000,25757.228933
926.9,731,25782.501223
646.95122,1000,25818.52543
593.602694,1000,25854.394532
732.089552,1000,25889.853064
821.311475,1000,25994.631264
768.686869,1000,26030.540987
689.473684,1000,26065.17671
722.525597,1000,26100.988032
855.782313,1000,26136.041743
885.40146,1000,26172.671231
889.547038,1000,26279.395889
743.260188,1000,26314.540173
876.510067,1000,26350.783997
922.3,777,26378.827518
575.090253,1000,26415.020065
884.375,1000,26451.225946
893.421053,1000,26580.922324
906.9,931,26610.180124
812.280702,1000,26642.508853
572.131148,1000,26677.336782
779.478827,1000,26713.419037
836.026936,1000,26749.190561
824.290221,1000,26784.913683
304.33213,1000,26891.06279
704.081633,1000,26926.517827
786.639676,1000,26961.308964
864.539007,1000,26997.458729
724.915825,1000,27032.78574
830.0,1000,27069.014358
585.245902,1000,27176.72622
639.463602,1000,27212.487731
876.973684,1000,27247.81729
872.508591,1000,27284.201159
416.025641,1000,27319.164647
814.590747,1000,27355.679197
835.714286,1000,27462.821408
882.206406,1000,27498.810368
871.326165,1000,27534.440004
827.586207,1000,27569.69567
470.605187,1000,27606.031858
206.049822,1000,27642.106472
610.24735,1000,27677.575682
